id,first_seen_iso
1022861134443,2016-12-21T00:00:00.000Z
1022861363918,2016-12-16T00:00:00.000Z
1022861516724,2016-12-18T00:00:00.000Z
1022861711365,2016-12-16T00:00:00.000Z
1022861854890,2017-01-16T00:00:00.000Z
1022861926295,2016-12-28T00:00:00.000Z
1022862696081,2016-12-17T00:00:00.000Z
1022862708701,2017-01-18T00:00:00.000Z
1022864407789,2016-12-17T00:00:00.000Z
1022864587165,2016-12-18T00:00:00.000Z
1022864813018,2016-12-18T00:00:00.000Z
1022864844171,2016-12-18T00:00:00.000Z
1022865067992,2016-12-17T00:00:00.000Z
1022865135323,2017-01-07T00:00:00.000Z
1022865517671,2016-12-17T00:00:00.000Z
1022865682109,2016-12-17T00:00:00.000Z
1022865800311,2017-01-25T00:00:00.000Z
1022865864171,2016-12-22T00:00:00.000Z
1022866467277,2016-12-19T00:00:00.000Z
1022866656297,2017-03-04T00:00:00.000Z
1022867299855,2017-01-26T00:00:00.000Z
1022867721422,2016-12-18T00:00:00.000Z
1022867836364,2016-12-17T00:00:00.000Z
1022868044303,2016-12-18T00:00:00.000Z
1022868323690,2017-01-15T00:00:00.000Z
1022868408626,2016-12-17T00:00:00.000Z
1022868476918,2016-12-17T00:00:00.000Z
1022868998289,2016-12-18T00:00:00.000Z
1022869063803,2016-12-17T00:00:00.000Z
1022869784682,2016-12-17T00:00:00.000Z
1022870462057,2016-12-17T00:00:00.000Z
1022870596365,2016-12-18T00:00:00.000Z
1022870630932,2016-12-17T00:00:00.000Z
1022870710373,2016-12-18T00:00:00.000Z
1022870899888,2017-02-05T00:00:00.000Z
1022870904728,2016-12-18T00:00:00.000Z
1022870972817,2016-12-17T00:00:00.000Z
1022871037527,2017-01-01T00:00:00.000Z
1022871262716,2017-02-20T00:00:00.000Z
1022871493421,2017-01-14T00:00:00.000Z
1022871862338,2016-12-18T00:00:00.000Z
1022871923466,2016-12-17T00:00:00.000Z
1022872617449,2016-12-18T00:00:00.000Z
1022873412897,2017-01-03T00:00:00.000Z
1022873465431,2016-12-17T00:00:00.000Z
1022874160080,2016-12-17T00:00:00.000Z
1022874269729,2016-12-17T00:00:00.000Z
1022874352108,2016-12-18T00:00:00.000Z
1022874412229,2016-12-17T00:00:00.000Z
1022875242907,2016-12-17T00:00:00.000Z
1022876912207,2016-12-18T00:00:00.000Z
1022877412706,2016-12-19T00:00:00.000Z
1022877721940,2016-12-18T00:00:00.000Z
1022879145796,2017-01-22T00:00:00.000Z
1022879242634,2016-12-18T00:00:00.000Z
1022879417603,2016-12-18T00:00:00.000Z
1022880814902,2016-12-18T00:00:00.000Z
1022881368367,2016-12-24T00:00:00.000Z
1022881727754,2016-12-19T00:00:00.000Z
1022882241848,2016-12-18T00:00:00.000Z
1022882282664,2016-12-19T00:00:00.000Z
1022882371781,2016-12-20T00:00:00.000Z
1022882400659,2016-12-19T00:00:00.000Z
1022882702607,2016-12-18T00:00:00.000Z
1022882841268,2016-12-19T00:00:00.000Z
1022883047954,2016-12-18T00:00:00.000Z
1022883296897,2016-12-18T00:00:00.000Z
1022883355153,2016-12-21T00:00:00.000Z
1022885214147,2016-12-21T00:00:00.000Z
1022885463423,2016-12-18T00:00:00.000Z
1022885678289,2016-12-31T00:00:00.000Z
1022885938226,2016-12-31T00:00:00.000Z
1022886662398,2016-12-19T00:00:00.000Z
1022887234748,2017-01-27T00:00:00.000Z
1022887250789,2016-12-20T00:00:00.000Z
1022887250904,2016-12-18T00:00:00.000Z
1022887334623,2017-01-09T00:00:00.000Z
1022887354481,2016-12-31T00:00:00.000Z
1022887664573,2016-12-18T00:00:00.000Z
1022887742777,2017-02-04T00:00:00.000Z
1022889029841,2016-12-21T00:00:00.000Z
1022890515825,2016-12-20T00:00:00.000Z
1022891149225,2016-12-23T00:00:00.000Z
1022891420793,2016-12-19T00:00:00.000Z
1022891606168,2016-12-20T00:00:00.000Z
1022891636491,2016-12-19T00:00:00.000Z
1022891823355,2016-12-20T00:00:00.000Z
1022892211186,2016-12-22T00:00:00.000Z
1022892477242,2017-01-25T00:00:00.000Z
1022892674885,2016-12-20T00:00:00.000Z
1022893898542,2016-12-19T00:00:00.000Z
1022894139296,2016-12-20T00:00:00.000Z
1022894315568,2017-01-06T00:00:00.000Z
1022894565270,2016-12-19T00:00:00.000Z
1022894749783,2016-12-24T00:00:00.000Z
1022894950596,2016-12-19T00:00:00.000Z
1022894976268,2016-12-19T00:00:00.000Z
1022895169648,2016-12-21T00:00:00.000Z
1022895488681,2016-12-21T00:00:00.000Z
1022895939514,2016-12-20T00:00:00.000Z
1022895985440,2016-12-20T00:00:00.000Z
1022896419575,2016-12-19T00:00:00.000Z
1022897083456,2016-12-20T00:00:00.000Z
1022897265717,2016-12-19T00:00:00.000Z
1022897344078,2017-02-26T00:00:00.000Z
1022897435458,2016-12-23T00:00:00.000Z
1022897444107,2016-12-19T00:00:00.000Z
1022897606051,2016-12-20T00:00:00.000Z
1022897676826,2016-12-20T00:00:00.000Z
1022897906969,2016-12-19T00:00:00.000Z
1022898179028,2017-02-26T00:00:00.000Z
1022898422755,2016-12-19T00:00:00.000Z
1022898532188,2016-12-21T00:00:00.000Z
1022898643981,2016-12-21T00:00:00.000Z
1022898820744,2016-12-19T00:00:00.000Z
1022900112496,2016-12-21T00:00:00.000Z
1022900348972,2017-02-23T00:00:00.000Z
1022900378350,2016-12-29T00:00:00.000Z
1022900688703,2016-12-21T00:00:00.000Z
1022902110806,2016-12-21T00:00:00.000Z
1022902879168,2016-12-21T00:00:00.000Z
1022903867826,2016-12-20T00:00:00.000Z
1022904848547,2016-12-20T00:00:00.000Z
1022905070205,2016-12-20T00:00:00.000Z
1022905625725,2016-12-21T00:00:00.000Z
1022905628506,2017-02-06T00:00:00.000Z
1022906497499,2016-12-20T00:00:00.000Z
1022906837804,2016-12-20T00:00:00.000Z
1022906900668,2016-12-21T00:00:00.000Z
1022906977165,2016-12-20T00:00:00.000Z
1022907389906,2016-12-21T00:00:00.000Z
1022907718733,2016-12-21T00:00:00.000Z
1022907736637,2016-12-24T00:00:00.000Z
1022907862337,2017-01-17T00:00:00.000Z
1022908274588,2016-12-21T00:00:00.000Z
1022908477347,2016-12-21T00:00:00.000Z
1022908677351,2016-12-20T00:00:00.000Z
1022908706114,2016-12-26T00:00:00.000Z
1022909155525,2017-01-02T00:00:00.000Z
1022909229214,2016-12-23T00:00:00.000Z
1022909424469,2016-12-21T00:00:00.000Z
1022909492124,2016-12-20T00:00:00.000Z
1022909500077,2016-12-20T00:00:00.000Z
1022909532656,2016-12-20T00:00:00.000Z
1022909742873,2017-01-03T00:00:00.000Z
1022909758523,2016-12-21T00:00:00.000Z
1022909972367,2016-12-21T00:00:00.000Z
1022910051307,2016-12-21T00:00:00.000Z
1022910131507,2016-12-21T00:00:00.000Z
1022910397932,2016-12-22T00:00:00.000Z
1022910709831,2016-12-24T00:00:00.000Z
1022910822878,2016-12-21T00:00:00.000Z
1022910995431,2017-03-21T00:00:00.000Z
1022911323974,2016-12-21T00:00:00.000Z
1022911673664,2017-02-13T00:00:00.000Z
1022911859221,2016-12-21T00:00:00.000Z
1022911899478,2016-12-22T00:00:00.000Z
1022912113913,2016-12-21T00:00:00.000Z
1022912264991,2017-01-03T00:00:00.000Z
1022912841368,2017-01-25T00:00:00.000Z
1022913026294,2016-12-21T00:00:00.000Z
1022913638868,2016-12-23T00:00:00.000Z
1022914956204,2016-12-21T00:00:00.000Z
1022917084110,2016-12-21T00:00:00.000Z
1022917122519,2016-12-22T00:00:00.000Z
1022917134841,2016-12-22T00:00:00.000Z
1022917779686,2016-12-21T00:00:00.000Z
1022917887354,2016-12-22T00:00:00.000Z
1022917937330,2016-12-22T00:00:00.000Z
1022918000015,2016-12-21T00:00:00.000Z
1022918486571,2016-12-22T00:00:00.000Z
1022918582270,2017-02-28T00:00:00.000Z
1022918594607,2016-12-22T00:00:00.000Z
1022918721181,2017-01-08T00:00:00.000Z
1022918743423,2016-12-21T00:00:00.000Z
1022920026533,2017-01-02T00:00:00.000Z
1022920040997,2017-01-11T00:00:00.000Z
1022920058396,2017-01-11T00:00:00.000Z
1022920140272,2016-12-21T00:00:00.000Z
1022920382033,2016-12-22T00:00:00.000Z
1022920534006,2017-01-26T00:00:00.000Z
1022920819153,2016-12-21T00:00:00.000Z
1022920855762,2017-01-28T00:00:00.000Z
1022920903460,2016-12-21T00:00:00.000Z
1022921687902,2016-12-25T00:00:00.000Z
1022922003661,2016-12-22T00:00:00.000Z
1022923251734,2016-12-21T00:00:00.000Z
1022923269032,2016-12-22T00:00:00.000Z
1022923390117,2016-12-21T00:00:00.000Z
1022923516876,2016-12-21T00:00:00.000Z
1022924560060,2016-12-22T00:00:00.000Z
1022925571100,2016-12-21T00:00:00.000Z
1022925774130,2016-12-22T00:00:00.000Z
1022926273899,2016-12-22T00:00:00.000Z
1022927160781,2016-12-22T00:00:00.000Z
1022927425121,2016-12-22T00:00:00.000Z
1022928142840,2016-12-22T00:00:00.000Z
1022928167687,2016-12-23T00:00:00.000Z
1022928374345,2016-12-22T00:00:00.000Z
1022928422096,2017-03-05T00:00:00.000Z
1022928700171,2016-12-22T00:00:00.000Z
1022928842126,2016-12-22T00:00:00.000Z
1022929582923,2016-12-22T00:00:00.000Z
1022929719290,2016-12-23T00:00:00.000Z
1022929809990,2016-12-22T00:00:00.000Z
1022930236969,2017-01-13T00:00:00.000Z
1022931054654,2017-02-05T00:00:00.000Z
1022931340034,2016-12-23T00:00:00.000Z
1022931983602,2016-12-23T00:00:00.000Z
1022932101600,2016-12-23T00:00:00.000Z
1022932226531,2017-01-02T00:00:00.000Z
1022932247947,2016-12-23T00:00:00.000Z
1022932524942,2016-12-22T00:00:00.000Z
1022932636928,2017-03-03T00:00:00.000Z
1022932770348,2016-12-22T00:00:00.000Z
1022932790278,2016-12-22T00:00:00.000Z
1022933369262,2016-12-24T00:00:00.000Z
1022934112148,2016-12-23T00:00:00.000Z
1022934277947,2016-12-22T00:00:00.000Z
1022934472901,2016-12-24T00:00:00.000Z
1022934541012,2017-01-23T00:00:00.000Z
1022934549191,2016-12-25T00:00:00.000Z
1022934642414,2017-03-06T00:00:00.000Z
1022934675049,2016-12-23T00:00:00.000Z
1022934695481,2016-12-22T00:00:00.000Z
1022934914520,2016-12-22T00:00:00.000Z
1022935323988,2017-01-01T00:00:00.000Z
1022935485237,2017-02-23T00:00:00.000Z
1022937005328,2017-03-07T00:00:00.000Z
1022937136019,2016-12-22T00:00:00.000Z
1022937353870,2017-01-28T00:00:00.000Z
1022938080786,2016-12-24T00:00:00.000Z
1022938608206,2016-12-23T00:00:00.000Z
1022938898549,2016-12-23T00:00:00.000Z
1022939576912,2017-02-15T00:00:00.000Z
1022939720543,2016-12-24T00:00:00.000Z
1022939865205,2016-12-23T00:00:00.000Z
1022940310750,2016-12-26T00:00:00.000Z
1022940456691,2016-12-23T00:00:00.000Z
1022940787504,2016-12-24T00:00:00.000Z
1022941222333,2016-12-23T00:00:00.000Z
1022941469349,2016-12-24T00:00:00.000Z
1022941569526,2016-12-23T00:00:00.000Z
1022941913074,2016-12-26T00:00:00.000Z
1022942208798,2016-12-23T00:00:00.000Z
1022942709027,2016-12-24T00:00:00.000Z
1022943052624,2016-12-23T00:00:00.000Z
1022943571723,2016-12-24T00:00:00.000Z
1022944125575,2016-12-24T00:00:00.000Z
1022944761685,2016-12-24T00:00:00.000Z
1022945895139,2016-12-23T00:00:00.000Z
1022946066247,2016-12-24T00:00:00.000Z
1022947203595,2016-12-24T00:00:00.000Z
1022947292679,2017-01-27T00:00:00.000Z
1022948012890,2017-01-31T00:00:00.000Z
1022948278165,2016-12-24T00:00:00.000Z
1022948423401,2016-12-27T00:00:00.000Z
1022948962694,2017-01-03T00:00:00.000Z
1022949979322,2016-12-28T00:00:00.000Z
1022950119923,2016-12-24T00:00:00.000Z
1022951102164,2016-12-25T00:00:00.000Z
1022951191002,2016-12-24T00:00:00.000Z
1022951492922,2017-01-01T00:00:00.000Z
1022952521541,2016-12-25T00:00:00.000Z
1022952796962,2016-12-28T00:00:00.000Z
1022953329136,2016-12-24T00:00:00.000Z
1022954670617,2016-12-25T00:00:00.000Z
1022954976951,2016-12-25T00:00:00.000Z
1022955117894,2016-12-25T00:00:00.000Z
1022955577002,2016-12-30T00:00:00.000Z
1022956092748,2016-12-24T00:00:00.000Z
1022956455048,2017-02-02T00:00:00.000Z
1022956524176,2016-12-26T00:00:00.000Z
1022956630008,2016-12-24T00:00:00.000Z
1022957248216,2016-12-25T00:00:00.000Z
1022957766801,2016-12-25T00:00:00.000Z
1022959163669,2017-03-07T00:00:00.000Z
1022959244587,2016-12-24T00:00:00.000Z
1022959419032,2016-12-29T00:00:00.000Z
1022959799849,2017-03-07T00:00:00.000Z
1022960783470,2016-12-26T00:00:00.000Z
1022960797172,2016-12-26T00:00:00.000Z
1022961296433,2016-12-25T00:00:00.000Z
1022961344751,2016-12-26T00:00:00.000Z
1022961503194,2017-01-27T00:00:00.000Z
1022962461811,2016-12-26T00:00:00.000Z
1022962729297,2016-12-25T00:00:00.000Z
1022962768714,2016-12-25T00:00:00.000Z
1022962771625,2016-12-27T00:00:00.000Z
1022963022723,2017-01-20T00:00:00.000Z
1022963300774,2016-12-25T00:00:00.000Z
1022964322582,2016-12-25T00:00:00.000Z
1022965398654,2016-12-25T00:00:00.000Z
1022965405217,2016-12-26T00:00:00.000Z
1022965409325,2016-12-25T00:00:00.000Z
1022965774971,2016-12-26T00:00:00.000Z
1022966842853,2016-12-26T00:00:00.000Z
1022966845061,2016-12-25T00:00:00.000Z
1022966859375,2016-12-25T00:00:00.000Z
1022967232552,2016-12-25T00:00:00.000Z
1022967353766,2016-12-26T00:00:00.000Z
1022967438895,2016-12-26T00:00:00.000Z
1022967569465,2016-12-26T00:00:00.000Z
1022967915992,2016-12-25T00:00:00.000Z
1022968002307,2016-12-25T00:00:00.000Z
1022968157180,2016-12-26T00:00:00.000Z
1022968564754,2016-12-31T00:00:00.000Z
1022968577048,2017-01-07T00:00:00.000Z
1022969020147,2016-12-27T00:00:00.000Z
1022969263966,2016-12-28T00:00:00.000Z
1022970771740,2016-12-30T00:00:00.000Z
1022971094890,2016-12-26T00:00:00.000Z
1022971130387,2016-12-27T00:00:00.000Z
1022971885641,2017-02-07T00:00:00.000Z
1022971998146,2016-12-27T00:00:00.000Z
1022973019428,2016-12-26T00:00:00.000Z
1022973055551,2017-01-03T00:00:00.000Z
1022973729553,2016-12-26T00:00:00.000Z
1022973921058,2016-12-26T00:00:00.000Z
1022974135503,2016-12-27T00:00:00.000Z
1022974493310,2016-12-26T00:00:00.000Z
1022974804416,2017-01-24T00:00:00.000Z
1022975042051,2016-12-26T00:00:00.000Z
1022975282309,2016-12-27T00:00:00.000Z
1022975813078,2016-12-27T00:00:00.000Z
1022976052477,2016-12-27T00:00:00.000Z
1022976676499,2016-12-27T00:00:00.000Z
1022976729455,2016-12-26T00:00:00.000Z
1022977531959,2016-12-27T00:00:00.000Z
1022977955632,2016-12-27T00:00:00.000Z
1022977975384,2017-01-09T00:00:00.000Z
1022978224182,2016-12-27T00:00:00.000Z
1022979469662,2016-12-26T00:00:00.000Z
1022979797395,2017-01-03T00:00:00.000Z
1022980143367,2016-12-30T00:00:00.000Z
1022980650708,2016-12-28T00:00:00.000Z
1022980753311,2016-12-27T00:00:00.000Z
1022981189096,2016-12-26T00:00:00.000Z
1022981751916,2016-12-27T00:00:00.000Z
1022982366528,2016-12-27T00:00:00.000Z
1022983087234,2016-12-28T00:00:00.000Z
1022984051484,2017-01-20T00:00:00.000Z
1022984960120,2016-12-27T00:00:00.000Z
1022985242785,2017-02-27T00:00:00.000Z
1022986097126,2017-01-07T00:00:00.000Z
1022987484960,2017-02-04T00:00:00.000Z
1022987875138,2017-03-13T00:00:00.000Z
1022988407197,2016-12-28T00:00:00.000Z
1022988830041,2016-12-27T00:00:00.000Z
1022989875120,2016-12-28T00:00:00.000Z
1022990218852,2016-12-27T00:00:00.000Z
1022990512213,2016-12-27T00:00:00.000Z
1022990550143,2016-12-28T00:00:00.000Z
1022990818592,2016-12-29T00:00:00.000Z
1022990825580,2017-01-02T00:00:00.000Z
1022991290030,2016-12-27T00:00:00.000Z
1022991854616,2016-12-29T00:00:00.000Z
1022992209149,2016-12-31T00:00:00.000Z
1022993313445,2017-02-16T00:00:00.000Z
1022993448732,2016-12-28T00:00:00.000Z
1022993582940,2017-01-19T00:00:00.000Z
1022993607835,2016-12-28T00:00:00.000Z
1022995414122,2016-12-29T00:00:00.000Z
1022995874781,2016-12-28T00:00:00.000Z
1022996887240,2016-12-30T00:00:00.000Z
1022997645294,2016-12-29T00:00:00.000Z
1022998245835,2016-12-30T00:00:00.000Z
1022998467687,2017-02-06T00:00:00.000Z
1022998635365,2017-01-18T00:00:00.000Z
1022998640786,2016-12-29T00:00:00.000Z
1022998921631,2016-12-28T00:00:00.000Z
1022999056474,2016-12-28T00:00:00.000Z
1022999495882,2016-12-31T00:00:00.000Z
1023001044564,2016-12-28T00:00:00.000Z
1023001178210,2016-12-29T00:00:00.000Z
1023002376572,2016-12-28T00:00:00.000Z
1023003837099,2016-12-30T00:00:00.000Z
1023004867875,2016-12-29T00:00:00.000Z
1023005479009,2016-12-30T00:00:00.000Z
1023005499976,2017-01-22T00:00:00.000Z
1023006513179,2016-12-29T00:00:00.000Z
1023006734472,2016-12-30T00:00:00.000Z
1023007106537,2016-12-30T00:00:00.000Z
1023007176317,2016-12-30T00:00:00.000Z
1023007320541,2016-12-29T00:00:00.000Z
1023007638569,2016-12-29T00:00:00.000Z
1023007673271,2016-12-30T00:00:00.000Z
1023009771133,2016-12-29T00:00:00.000Z
1023010852668,2016-12-30T00:00:00.000Z
1023011468324,2017-01-02T00:00:00.000Z
1023011507204,2016-12-29T00:00:00.000Z
1023011851516,2016-12-29T00:00:00.000Z
1023011867505,2017-01-06T00:00:00.000Z
1023012101262,2016-12-29T00:00:00.000Z
1023012213712,2017-01-28T00:00:00.000Z
1023012262008,2016-12-30T00:00:00.000Z
1023013075934,2016-12-30T00:00:00.000Z
1023013536970,2016-12-30T00:00:00.000Z
1023013785671,2016-12-30T00:00:00.000Z
1023014436999,2016-12-31T00:00:00.000Z
1023014957757,2016-12-31T00:00:00.000Z
1023014969329,2016-12-31T00:00:00.000Z
1023015222874,2016-12-30T00:00:00.000Z
1023015238439,2016-12-30T00:00:00.000Z
1023015422350,2016-12-30T00:00:00.000Z
1023015519686,2017-01-27T00:00:00.000Z
1023015967553,2016-12-31T00:00:00.000Z
1023015991746,2017-01-11T00:00:00.000Z
1023016097007,2017-03-07T00:00:00.000Z
1023016153946,2016-12-30T00:00:00.000Z
1023016222341,2016-12-31T00:00:00.000Z
1023016800327,2017-01-19T00:00:00.000Z
1023016872430,2016-12-31T00:00:00.000Z
1023017260726,2017-03-07T00:00:00.000Z
1023017296921,2017-01-11T00:00:00.000Z
1023017471885,2017-03-07T00:00:00.000Z
1023017707139,2016-12-30T00:00:00.000Z
1023017746417,2016-12-30T00:00:00.000Z
1023017836206,2016-12-30T00:00:00.000Z
1023017846369,2017-01-06T00:00:00.000Z
1023018306126,2016-12-30T00:00:00.000Z
1023018501332,2016-12-30T00:00:00.000Z
1023018830409,2016-12-31T00:00:00.000Z
1023019710283,2016-12-30T00:00:00.000Z
1023019905157,2016-12-30T00:00:00.000Z
1023020403290,2016-12-30T00:00:00.000Z
1023020520740,2017-02-07T00:00:00.000Z
1023021634933,2016-12-30T00:00:00.000Z
1023021698697,2016-12-30T00:00:00.000Z
1023021938368,2016-12-30T00:00:00.000Z
1023022689725,2017-01-04T00:00:00.000Z
1023023137166,2016-12-30T00:00:00.000Z
1023023228641,2016-12-30T00:00:00.000Z
1023023438050,2016-12-31T00:00:00.000Z
1023023510382,2016-12-31T00:00:00.000Z
1023025496265,2016-12-31T00:00:00.000Z
1023025583447,2016-12-30T00:00:00.000Z
1023026433014,2017-02-06T00:00:00.000Z
1023026738024,2016-12-31T00:00:00.000Z
1023027993227,2016-12-31T00:00:00.000Z
1023028363932,2017-01-01T00:00:00.000Z
1023029874735,2016-12-31T00:00:00.000Z
1023030621078,2016-12-31T00:00:00.000Z
1023030669307,2017-01-01T00:00:00.000Z
1023030703743,2017-01-01T00:00:00.000Z
1023031143060,2017-01-04T00:00:00.000Z
1023031589148,2017-01-01T00:00:00.000Z
1023031666595,2016-12-31T00:00:00.000Z
1023031951534,2017-01-01T00:00:00.000Z
1023032216638,2017-01-02T00:00:00.000Z
1023032448459,2017-01-23T00:00:00.000Z
1023032668813,2017-01-02T00:00:00.000Z
1023032778203,2016-12-31T00:00:00.000Z
1023033205473,2016-12-31T00:00:00.000Z
1023033465612,2017-01-02T00:00:00.000Z
1023033864386,2017-01-01T00:00:00.000Z
1023034240464,2017-01-02T00:00:00.000Z
1023035026637,2016-12-31T00:00:00.000Z
1023035042545,2017-01-01T00:00:00.000Z
1023035568147,2017-01-01T00:00:00.000Z
1023035674017,2017-01-02T00:00:00.000Z
1023035833409,2016-12-31T00:00:00.000Z
1023036043454,2017-01-05T00:00:00.000Z
1023037477627,2016-12-31T00:00:00.000Z
1023037567631,2016-12-31T00:00:00.000Z
1023037933803,2017-01-01T00:00:00.000Z
1023038127164,2017-01-01T00:00:00.000Z
1023038188013,2017-01-01T00:00:00.000Z
1023038300769,2017-01-01T00:00:00.000Z
1023038311406,2017-01-01T00:00:00.000Z
1023038507526,2017-01-01T00:00:00.000Z
1023038526992,2017-01-01T00:00:00.000Z
1023038564954,2017-01-02T00:00:00.000Z
1023039145703,2017-01-01T00:00:00.000Z
1023039208665,2017-01-01T00:00:00.000Z
1023039296932,2017-01-01T00:00:00.000Z
1023039359839,2017-01-27T00:00:00.000Z
1023039376255,2017-01-02T00:00:00.000Z
1023039481271,2017-01-02T00:00:00.000Z
1023040123796,2017-01-01T00:00:00.000Z
1023040324370,2017-01-08T00:00:00.000Z
1023040591595,2017-01-02T00:00:00.000Z
1023041514949,2017-01-02T00:00:00.000Z
1023041726130,2017-01-04T00:00:00.000Z
1023041858193,2017-01-04T00:00:00.000Z
1023041949452,2017-01-01T00:00:00.000Z
1023042452089,2017-03-10T00:00:00.000Z
1023042735331,2017-01-02T00:00:00.000Z
1023042800416,2017-01-16T00:00:00.000Z
1023042861615,2017-01-09T00:00:00.000Z
1023042909413,2017-01-02T00:00:00.000Z
1023042997275,2017-01-01T00:00:00.000Z
1023043288747,2017-01-23T00:00:00.000Z
1023043459891,2017-01-15T00:00:00.000Z
1023043688177,2017-01-01T00:00:00.000Z
1023043703778,2017-01-01T00:00:00.000Z
1023043955644,2017-01-02T00:00:00.000Z
1023044227722,2017-01-02T00:00:00.000Z
1023044445564,2017-01-01T00:00:00.000Z
1023044537778,2017-01-16T00:00:00.000Z
1023045166237,2017-01-05T00:00:00.000Z
1023045384829,2017-01-01T00:00:00.000Z
1023045963118,2017-01-02T00:00:00.000Z
1023046599803,2017-02-27T00:00:00.000Z
1023046689910,2017-01-03T00:00:00.000Z
1023047150122,2017-01-01T00:00:00.000Z
1023047248813,2017-01-03T00:00:00.000Z
1023047474315,2017-01-12T00:00:00.000Z
1023047682736,2017-01-03T00:00:00.000Z
1023049493245,2017-01-03T00:00:00.000Z
1023049771522,2017-01-03T00:00:00.000Z
1023049984671,2017-03-07T00:00:00.000Z
1023050270148,2017-01-02T00:00:00.000Z
1023050429776,2017-01-02T00:00:00.000Z
1023050596837,2017-01-02T00:00:00.000Z
1023050818918,2017-01-03T00:00:00.000Z
1023051711796,2017-01-03T00:00:00.000Z
1023052971135,2017-01-02T00:00:00.000Z
1023053233133,2017-01-03T00:00:00.000Z
1023053692008,2017-01-08T00:00:00.000Z
1023054415289,2017-01-04T00:00:00.000Z
1023054653772,2017-01-04T00:00:00.000Z
1023056288254,2017-01-03T00:00:00.000Z
1023056355121,2017-01-02T00:00:00.000Z
1023056451516,2017-01-04T00:00:00.000Z
1023056476194,2017-02-20T00:00:00.000Z
1023057536283,2017-01-03T00:00:00.000Z
1023058033095,2017-01-28T00:00:00.000Z
1023058092141,2017-01-02T00:00:00.000Z
1023059180991,2017-01-02T00:00:00.000Z
1023059584453,2017-01-03T00:00:00.000Z
1023059762466,2017-01-03T00:00:00.000Z
1023059772357,2017-01-03T00:00:00.000Z
1023059864575,2017-01-04T00:00:00.000Z
1023060031519,2017-01-04T00:00:00.000Z
1023060141305,2017-01-04T00:00:00.000Z
1023060186292,2017-01-04T00:00:00.000Z
1023060476714,2017-01-04T00:00:00.000Z
1023060597686,2017-01-04T00:00:00.000Z
1023060871629,2017-01-04T00:00:00.000Z
1023061273517,2017-01-04T00:00:00.000Z
1023061315859,2017-01-05T00:00:00.000Z
1023061664702,2017-01-09T00:00:00.000Z
1023062243611,2017-01-03T00:00:00.000Z
1023062347375,2017-01-19T00:00:00.000Z
1023062559501,2017-01-03T00:00:00.000Z
1023062816917,2017-01-05T00:00:00.000Z
1023062829135,2017-01-04T00:00:00.000Z
1023063147879,2017-01-03T00:00:00.000Z
1023063210236,2017-01-04T00:00:00.000Z
1023063235484,2017-01-03T00:00:00.000Z
1023064028484,2017-01-17T00:00:00.000Z
1023064056498,2017-01-17T00:00:00.000Z
1023065015158,2017-01-04T00:00:00.000Z
1023065578561,2017-01-03T00:00:00.000Z
1023066447083,2017-01-04T00:00:00.000Z
1023066877422,2017-01-03T00:00:00.000Z
1023067172212,2017-01-03T00:00:00.000Z
1023067219976,2017-01-04T00:00:00.000Z
1023067634017,2017-01-03T00:00:00.000Z
1023068346838,2017-03-04T00:00:00.000Z
1023068447492,2017-01-03T00:00:00.000Z
1023068942946,2017-01-03T00:00:00.000Z
1023069170045,2017-01-07T00:00:00.000Z
1023070090338,2017-01-05T00:00:00.000Z
1023071905169,2017-01-04T00:00:00.000Z
1023072186888,2017-03-05T00:00:00.000Z
1023072294696,2017-01-04T00:00:00.000Z
1023074018702,2017-01-04T00:00:00.000Z
1023074248649,2017-01-05T00:00:00.000Z
1023074282200,2017-01-04T00:00:00.000Z
1023074303594,2017-01-07T00:00:00.000Z
1023074421208,2017-01-04T00:00:00.000Z
1023074883924,2017-01-04T00:00:00.000Z
1023075238957,2017-03-11T00:00:00.000Z
1023075491715,2017-03-05T00:00:00.000Z
1023075604524,2017-01-06T00:00:00.000Z
1023075812594,2017-01-04T00:00:00.000Z
1023075889397,2017-01-04T00:00:00.000Z
1023075889462,2017-01-04T00:00:00.000Z
1023076169192,2017-01-13T00:00:00.000Z
1023076786328,2017-02-13T00:00:00.000Z
1023076992865,2017-01-04T00:00:00.000Z
1023077161713,2017-01-05T00:00:00.000Z
1023077305796,2017-01-06T00:00:00.000Z
1023077376390,2017-01-04T00:00:00.000Z
1023077470990,2017-03-10T00:00:00.000Z
1023077747139,2017-01-07T00:00:00.000Z
1023077813489,2017-01-05T00:00:00.000Z
1023078268986,2017-01-12T00:00:00.000Z
1023078342683,2017-01-04T00:00:00.000Z
1023078641402,2017-01-05T00:00:00.000Z
1023078758344,2017-01-04T00:00:00.000Z
1023078759067,2017-01-04T00:00:00.000Z
1023078822061,2017-01-04T00:00:00.000Z
1023079520494,2017-01-06T00:00:00.000Z
1023079763391,2017-04-16T00:00:00.000Z
1023079851537,2017-03-04T00:00:00.000Z
1023079912630,2017-01-05T00:00:00.000Z
1023080572652,2017-01-04T00:00:00.000Z
1023080825235,2017-01-06T00:00:00.000Z
1023080883107,2017-01-14T00:00:00.000Z
1023081039443,2017-01-12T00:00:00.000Z
1023081912931,2017-01-06T00:00:00.000Z
1023081979956,2017-01-06T00:00:00.000Z
1023082048042,2017-01-05T00:00:00.000Z
1023082287847,2017-01-06T00:00:00.000Z
1023082635553,2017-01-05T00:00:00.000Z
